BuyerID,BuyerName,BuyerAge,BuyerGender,BuyerSalary
2606,Kendra Mitchell,23,female,9279.12
2607,Tracy Robbins,70,male,5595.63
2608,Sharon Nguyen,52,female,5666.38
2609,David Cook,37,female,5913.32
2610,Alex Burke,18,female,7316.93
2611,Angela Berg DVM,18,female,5365.74
2612,Nicole Miller,73,female,7891.81
2613,Christine Li,26,male,9694.94
2614,Laura Sanchez,35,male,10614.43
2615,Susan Mccoy,70,female,8119.26
2616,Evelyn Ayala,21,female,5967.85
2617,Gloria Saunders,54,male,8277.42
2618,Brandon Thomas,66,male,6120.71
2619,Shirley Brown,52,male,10445.74
2620,Garrett Ponce,26,female,9403.32
2621,Dawn Shaffer,35,female,6035.63
2622,Stacy Rodriguez,53,female,4566.07
2623,Mary Cohen,20,female,4632.26
2624,Teresa Wood,75,male,7637.67
2625,Scott Williams,36,male,8527.15
2626,Shawn Lewis,30,female,9289.13
2627,James Lopez,12,female,10667.15
2628,Anthony Austin,40,female,3930.8
2629,Jason Nguyen,42,female,3998.58
2630,Amanda Snyder,26,male,9120.88
2631,Scott Caldwell,63,female,4848.24
2632,Judy Zimmerman,69,female,6159.16
2633,Brenda Rhodes,31,male,6163.73
2634,Mark Jacobson,47,female,9960.58
2635,Taylor Williams,69,male,8295.89
2636,Crystal Webb,70,male,5163.25
2637,Kristi Lin,33,female,10920.48
2638,Charles Curtis,16,female,8958.19
2639,Alex Richardson,22,male,9502.46
2640,Jason Pena,75,male,9701.3
2641,Jamie Bentley,21,male,5905.28
2642,Nicole Salazar,58,female,6611.82
2643,William Flores,55,female,8231.32
2644,Evelyn Manning,37,male,6373.3
2645,Michael Lowe,68,female,8802.3
2646,David Burton,34,female,5424.29
2647,Susan Moreno,36,male,7019.53
2648,Crystal Winters,17,female,7131.2
2649,Steven Gilmore,61,male,6107.48
2650,Nicolas Casey,25,male,6035.93
2651,Timothy Santana,35,female,5285.69
2652,Mr. Eric Cooper,53,male,5807.16
2653,Dale Harris,69,female,6336.45
2654,Dwayne Evans,27,male,8761.34
2655,Ryan Stevenson,42,male,10771.63
2656,Miranda Wright,35,female,9143.89
2657,Jerry Moore,35,female,8822.16
2658,Karen Walton,23,male,4900.04
2659,Bonnie Cooper,66,female,9600.13
2660,William Fuller,45,female,7329.92
2661,Kelly Reid,33,female,6913.55
2662,Jerry Mitchell,15,female,9703.57
2663,Brad Chavez,55,female,5262.16
2664,Kristine White,28,female,9523.13
2665,James Jones,33,female,8721.2
2666,Erica Daniel,73,male,6214.85
2667,Lindsey Flores,68,male,5741.89
2668,Diane Hayes,74,male,4369.55
2669,Sarah Graham,22,male,6347.12
2670,Gary Jones,65,female,6272.93
2671,Sandy Coleman,32,female,6422.29
2672,Richard Nguyen,13,male,3764.71
2673,Hunter Mclean,29,female,6628.77
2674,Jordan Little,36,male,6758.89
2675,Carol Ramirez,56,male,7472.76
2676,Vickie Guerra,51,female,3983.66
2677,Joseph Ramirez,40,male,6655.8
2678,Sarah Nash,30,male,4246.57
2679,Connor Hardin,29,male,4568.37
2680,Morgan Martinez,37,male,9148.92
2681,Gregory Santos,25,male,7269.89
2682,William Miller,41,male,10097.62
2683,Cheryl Farley,69,female,7151.47
2684,William Harris,74,female,10901.35
2685,Rodney Guerra,74,male,10828.96
2686,Greg Graham,69,male,8280.09
2687,Andrea Dunlap,37,female,10355.06
2688,Charles Barnes,68,female,6996.16
2689,Brett Adams,61,male,7145.04
2690,Joseph Turner,45,male,8833.87
2691,Mark Miller,16,male,4802.61
2692,Tonya Crawford,41,male,3665.09
2693,Benjamin Cain,73,female,9050.94
2694,Kristen Smith,26,male,3755.79
2695,Faith Walsh,75,female,5630.73
2696,Mary Noble,23,male,6211.17
2697,Anthony Cox,73,female,5908.1
2698,Jessica Greene,68,male,10493.03
2699,Paula Hale,66,female,4325.75
2700,Leslie Campbell,20,female,10066.75
2701,Roberto Lewis,16,female,5578.59
2702,Andrew Nelson,42,male,8608.85
2703,Charles Perry,13,male,9188.05
2704,Spencer Pearson,44,female,9443.85
2705,John Robertson,27,male,6329.38
2706,Jeffrey Thomas,29,male,7990.53
2707,Mark Moore,16,male,4274.38
2708,Kirsten Lozano,65,female,7480.63
2709,Karla Craig,64,female,5034.65
2710,Keith Black,75,male,9150.07
2711,Michael Schmitt,59,male,4206.78
2712,Maria Kennedy,73,female,4479.4
2713,Michael Knapp,17,male,8544.58
2714,Maria Clark,62,female,4537.26
2715,Drew Rosario,54,female,4903.51
2716,Rachel Brady,55,female,4546.73
2717,Jennifer Holden,24,male,8218.91
2718,Matthew Berry,15,female,9977.15
2719,Laura Murray,57,female,3990.2
2720,John Nichols,28,male,5436.73
2721,Brittany Franco,75,female,9279.13
2722,Patricia Lopez,24,male,5125.42
2723,Jessica Acosta,67,male,5093.86
2724,Tracey Craig,35,male,6131.8
2725,Zachary Smith,34,female,9504.91
2726,Janice Solis,12,female,10331.44
2727,Barbara Mcgee,31,male,10084.75
2728,Amber Wall,12,male,6904.15
2729,Nicole Ross DVM,21,male,8439.11
2730,Rebecca Lewis,64,male,4650.72
2731,Randy Hopkins,37,female,8738.15
2732,Travis Brown,16,male,9125.78
2733,Daniel Fields,28,male,7505.82
2734,Gina Gregory,39,male,7814.37
2735,Darrell Hill,73,female,8469.24
2736,Kristin Miller,67,female,5833.76
2737,Andrew Sutton,52,male,7646.28
2738,Shaun Davis,46,female,8734.72
2739,Candace Johnson,42,female,6823.12
2740,Jessica Fisher,67,male,6488.12
2741,Jason Meyer,42,female,7889.56
2742,Raymond Lucas,44,male,10152.18
2743,Tom Patterson,42,male,9900.58
2744,Tanner Perry,40,male,4848.36
2745,Matthew Preston,23,male,7873.53
2746,Nicole Morris,39,male,4736.66
2747,Judith Lawson,38,male,7781.2
2748,Stephanie Joyce,56,female,8762.19
2749,Donald Smith,31,male,5099.58
2750,Kevin Powers,14,male,4273.14
2751,Erin Bradley,63,female,9735.63
2752,Mr. Brian Brown,42,male,3596.36
2753,Darren Long MD,60,male,10496.27
2754,Sandra Bennett,38,female,5683.48
2755,Marilyn Perez,40,female,9238.49
2756,Tracy Garcia,56,male,7365.27
2757,Brittney Miller,40,male,7363.43
2758,Michael Price,19,male,7120.61
2759,George Johnson,30,female,8856.13
2760,Daniel Bender,22,female,10880.37
2761,Amanda Johnson,40,male,6692.98
2762,Cassidy Hart,44,female,8300.49
2763,Zachary Torres,42,male,6627.09
2764,Cindy Moreno,28,male,5678.12
2765,Joe Valdez,51,female,6896.99
2766,Anthony Romero,67,female,4000.91
2767,Ashley Gallegos,33,female,9745.4
2768,Abigail Wyatt,14,female,10250.59
2769,Deanna Bell,30,male,5317.88
2770,Edward Smith,73,female,9435.94
2771,Megan Collins,25,male,10145.52
2772,Linda King,32,female,7677.92
2773,Darryl Kelly,43,female,8669.03
2774,Maxwell Kerr,40,male,7693.28
2775,Derek Miller,55,female,6706.11
2776,John Proctor,42,female,9536.7
2777,James Reed,17,male,7597.97
2778,Manuel Carr,14,male,7987.77
2779,Michael Walsh,27,female,8159.82
2780,Laura Simmons,28,male,7197.48
2781,Anthony Ruiz,13,female,7392.16
2782,Paula Mejia,40,female,6176.23
2783,Kelsey White,65,female,10753.64
2784,Linda Adams,69,female,10277.49
2785,Felicia Michael,68,female,6355.83
2786,Keith Williams,55,male,10792.24
2787,Robert Fisher,62,male,4723.4
2788,James Allen,12,male,7754.09
2789,Crystal Collins,59,female,4624.56
2790,Adam Smith,56,female,8390.47
2791,Anna Berry,67,male,9240.32
2792,April Smith,57,male,6723.92
2793,Kristen Smith,12,female,8489.52
2794,Paul Joseph,36,female,5571.39
2795,Andrew Cummings,38,male,4314.13
2796,Brian Hernandez,12,male,8915.35
2797,Ryan Ferguson,64,male,9687.48
2798,Scott Blackwell,60,female,4661.35
2799,Pamela Ray,57,male,7526.12
2800,Traci Bridges,48,female,4265.78
2801,Katie Cooper,27,male,3713.13
2802,Maria Parks DVM,52,female,6399.49
2803,Jennifer Thomas,52,female,10318.68
2804,Travis Stuart,71,female,10107.95
2805,Travis Ford,46,male,3816.65
2806,Cassandra Hale,22,male,6488.97
2807,Wendy Berg,36,female,6400.97
2808,Sarah Vance,53,female,9233.08
2809,Rachel Hughes,61,male,4215.64
2810,Daniel Gonzales,38,male,10483.76
2811,Tina Brooks MD,65,female,7048.28
2812,Corey Hernandez,16,female,8667.89
2813,Brandon Pierce,51,male,8941.33
2814,David Kirk,18,male,6166.87
2815,Kevin Lloyd,71,male,9890.19
2816,Leslie Smith,58,male,6022.53
2817,Laura Wallace,14,female,6212.92
2818,Angela Hess,33,male,7889.99
2819,Jose Strong,46,female,9969.32
2820,Cassandra Smith,42,female,10041.76
2821,Kevin Morris,17,female,10956.14
2822,Daryl Lara,71,female,4343.49
2823,Kelsey Walters,22,female,5474.45
2824,Deborah Coleman,16,male,5876.16
2825,Suzanne Davis,72,female,9598.25
2826,Jason Mcguire,29,female,7248.88
2827,Stephen Holder,74,female,6307.01
2828,Sandra Leonard,25,male,4247.56
2829,Aaron Gordon,40,male,4436.31
2830,Tracy Luna,18,female,8478.76
2831,Bryce Turner,74,female,3546.27
2832,Corey Morris,42,male,7504.32
2833,Elizabeth Young,31,female,6576.89
2834,Kimberly Branch,48,female,3743.04
2835,Janet Cole,69,male,10142.34
2836,Vincent Rice,24,female,8343.7
2837,Brian Norris,43,male,9885.44
2838,Madison Bowers,68,male,4463.7
2839,Thomas Gardner,74,male,3515.15
2840,James Cole,44,female,6999.33
2841,Anthony Gomez,53,male,6464.93
2842,Joseph Marshall,23,male,7696.93
2843,Katie Morris,12,female,4994.82
2844,Nicholas Moore,38,male,7961.65
2845,Nicole Gomez,49,male,8368.5
2846,Molly Boyer,70,female,6662.61
2847,Martha Figueroa,42,male,9463.75
2848,Candice Davis,40,female,3666.43
2849,Elizabeth Hill,42,female,7180.69
2850,Jason Schneider,54,female,10713.82
2851,Tony Turner,16,female,6833.17
2852,Nicholas Morgan,47,male,10878.19
2853,Dustin Lee,16,male,8528.37
2854,Juan Brown,39,male,7104.7
2855,Makayla Randall,52,male,8698.97
2856,Daniel Serrano,68,male,9074.64
2857,Lee Rodriguez,74,male,4636.16
2858,Jessica Stewart,51,female,6976.62
2859,Douglas Moore,23,female,5791.52
2860,Brittany Bowen,75,female,4809.17
2861,Richard Meyer,43,male,5349.46
2862,Linda Osborne,57,female,4314.62
2863,James Hunter,47,male,10146.66
2864,Marvin Haas,14,female,10131.2
2865,Scott Perez,14,female,6031.5
2866,Justin Gomez,57,female,3747.53
2867,Holly Cain,24,female,10140.39
2868,William Taylor,61,female,3669.37
2869,Rodney Dodson,49,male,4465.35
2870,Stacy Stone,31,male,5370.38
2871,Katie Odonnell,53,male,5552.94
2872,Nathan Rivera,57,male,7152.82
2873,Jason Nelson,36,female,5147.64
2874,Ashley Thompson,67,female,9466.87
2875,Tonya Dominguez,45,male,7716.32
2876,Benjamin Palmer,15,male,8297.03
2877,Ashley Ward,25,male,6286.87
2878,Michael Lopez,29,female,9790.92
2879,Timothy Garrett,71,female,6028.55
2880,Travis King,27,male,5000.12
2881,Robert Bryant,12,male,8017.77
2882,Amy Miller,13,male,10813.79
2883,Heidi Drake,59,male,8707.48
2884,Heidi Curry,37,male,4897.61
2885,Amanda Sanchez,43,female,6857.99
2886,James Tate,14,female,5461.09
2887,John Rojas,34,male,4651.2
2888,Shirley Smith,18,male,3746.47
2889,Nathan Berry,30,female,4016.76
2890,Ryan Smith,54,male,10910.88
2891,Gregory Martin,58,male,8691.28
2892,Brenda Olson,12,male,5307.24
2893,Cameron Scott,38,male,6525.97
2894,Rhonda Williams,62,female,10137.87
2895,Shawn Marshall,22,male,4662.42
2896,Jason Brown,65,female,10924.62
2897,Laurie Hansen,74,male,6703.93
2898,Renee Myers,60,male,3721.25
2899,Debra Becker,19,female,9256.73
2900,Rebecca Bauer,47,female,6133.85
2901,James Stuart,41,female,10495.51
2902,Anthony Salazar,54,male,5017.82
2903,Andre Carter,74,female,10423.08
2904,Johnny Esparza,70,female,4596.07
2905,Luke Matthews,29,male,4523.59
2906,Heather Johnson,24,female,5738.5
2907,Alyssa Hill,45,male,7907.88
2908,Suzanne Bryant,47,male,7417.12
2909,Brooke Oconnor,36,female,7980.31
2910,Brandon Avila,71,female,6466.7
2911,Jessica Nielsen,60,female,10899.81
2912,Lee Harris,71,male,6685.62
2913,Stephanie Owens,35,male,4429.92
2914,Patricia Gray,67,male,5906.44
2915,Jeremy Smith,64,male,3897.3
2916,Michele Hendrix,61,female,7978.31
2917,Tracey Carr,60,male,5429.28
2918,Kevin Craig,62,male,10612.43
2919,James Davis,54,female,10563.44
2920,Drew Williams,22,male,3594.0
2921,Christina Carr,53,female,8701.99
2922,Chad Davis,59,female,9395.92
2923,Sean Garner,39,female,10850.54
2924,Stephen Murray,54,female,7089.99
2925,Tina Schaefer,13,female,9060.96
2926,Sara Stevenson,61,male,10784.45
2927,Tiffany Kennedy,71,female,4648.29
2928,Michael Romero,59,male,8475.71
2929,Sara Serrano,38,female,3713.58
2930,Jennifer Powell,58,male,5407.43
2931,Joshua Cook,32,male,7409.18
2932,Jonathan Joseph,35,female,8560.07
2933,Daniel Morris,32,male,6742.25
2934,Roberto Sims,53,female,10519.38
2935,Anthony Jimenez,60,female,8308.6
2936,Thomas Thompson,50,female,9511.71
2937,Latasha Doyle,74,female,8486.17
2938,Dawn Carney,25,male,10743.65
2939,Sean Butler,25,female,3712.07
2940,Amanda Garza,30,male,5524.39
2941,Frank Collins,21,female,9532.36
2942,Jacob Bates,25,female,8971.57
2943,Connor Weaver,44,female,3564.19
2944,Scott Walker,58,male,6332.67
2945,Brett Mcdonald,59,male,5294.89
2946,Sarah Everett,32,female,7971.69
2947,Erica Phillips,14,male,7790.73
2948,David Mckinney,28,female,9912.39
2949,Andrew Lee,43,male,6666.21
2950,Aaron Miller,49,female,6916.71
2951,Brandon Stewart,61,male,9949.02
2952,Catherine Wong,65,female,4206.22
2953,Michael George,29,male,8815.71
2954,Kevin Brown,32,female,9180.47
2955,Dr. Jill Diaz,57,male,6292.58
2956,Courtney Rose,49,female,8714.01
2957,Alicia Hoover,42,male,7670.36
2958,Mark Carpenter,55,female,9349.88
2959,Calvin Dyer,20,male,6994.26
2960,Andrea Perry,35,female,8399.31
2961,Rebecca Lambert,42,male,4205.21
2962,Dale Santos,55,female,7964.79
2963,Andrew Richards,52,female,9573.77
2964,Joann Page,72,female,5884.27
2965,Sarah Downs,66,male,4171.9
2966,Carolyn Bowen,55,male,10990.91
2967,Kara Dillon,46,female,3705.76
2968,Kenneth Sosa,52,female,9806.75
2969,Anthony Graham,45,female,4787.83
2970,Alexandra Baker,25,female,6502.73
2971,Michael Green,30,male,9448.24
2972,Jonathan Weeks,43,male,8864.11
2973,Michael Garcia,31,female,9242.84
2974,Jessica Perry,27,male,3699.58
2975,Michael Young,75,male,8506.96
2976,Evan Gomez,19,male,9320.86
2977,Teresa Coleman,19,male,8062.97
2978,Vickie Haynes,28,female,3769.78
2979,Judith Stone,34,female,6935.17
2980,Corey Reid,38,male,7139.66
2981,Dorothy Robbins,36,female,5072.15
2982,Nicholas Adams,45,male,4594.29
2983,Rebecca Clark,33,male,9993.57
2984,Carly White,54,male,8837.08
2985,Heidi Jones,62,male,8599.89
2986,Tammy Taylor,58,male,7374.55
2987,Vanessa Hebert,43,male,6528.37
2988,Sarah Weber,41,male,7991.9
2989,Whitney Pierce,22,female,6632.41
2990,Laura Howard,46,female,4614.06
2991,Daniel Mitchell,66,female,8475.98
2992,Michael Gates,19,female,5162.46
2993,Mikayla Wagner,35,male,9073.55
2994,Megan Oliver,75,male,8380.65
2995,Darius Lewis,39,male,4169.45
2996,Chris Johnston,59,male,5495.03
2997,Joy Hernandez,14,female,4719.08
2998,Kristen Stewart,46,female,3705.58
2999,Abigail Alvarez,36,male,5648.68
3000,Joel Edwards,52,female,3689.75
3001,Levi Garcia,27,female,10394.88
3002,John Gregory,72,male,3712.63
3003,Monica Swanson,28,female,7302.55
3004,Laura Barton,13,female,10076.73
3005,Ruth Johnson,39,female,5172.21
3006,Brian Thomas,42,male,8169.5
3007,Andrea Joyce,21,female,5981.99
3008,Lisa Walton,57,female,5204.24
3009,Larry Martinez,42,male,8512.87
3010,Jesse Chan,74,male,5031.91
3011,Garrett Roberts,31,male,6958.91
3012,Carlos Diaz,16,female,4911.39
3013,Sierra Burch,43,male,10538.24
3014,Daniel Flores,30,female,8900.43
3015,Tyler Terry,19,female,7994.76
3016,Brendan Moore,25,female,8585.92
3017,Keith Bowen,66,female,5994.23
3018,Lisa Vaughn,62,female,4131.36
3019,Amanda Burton,16,male,5468.43
3020,Anthony Weiss,29,male,4124.71
3021,Dawn Nguyen,31,female,9809.19
3022,Jennifer George,18,male,8795.9
3023,Erica Flores,63,female,5936.33
3024,Bobby Malone,39,female,8280.01
3025,Steven Walker,50,female,10279.15
3026,Diana Allen,31,male,9765.17
3027,Jennifer Pierce,62,male,5366.01
3028,Jonathan Hodges,74,male,6199.15
3029,Antonio Reyes,27,male,9030.54
3030,Joseph Hoover,14,male,9928.74
3031,Thomas Bell,48,male,9380.62
3032,Charles Lewis,43,male,10820.54
3033,Jason Nguyen,61,female,5937.23
3034,Amber Kelly,61,male,9467.86
3035,Jennifer Cruz,34,female,7882.74
3036,Robin Anderson,54,female,8427.31
3037,Adam Norton,26,male,7527.33
3038,Shirley Luna,38,female,9211.29
3039,Wanda Duke,39,female,10958.79
3040,Susan Roberts,13,female,7557.49
3041,Samantha Reyes,43,male,6724.21
3042,Eric Ellis,16,female,10047.83
3043,Brendan Carroll,17,female,9799.57
3044,Cynthia Rubio,14,female,9931.05
3045,John Hughes,39,male,7479.95
3046,Kevin Obrien,13,male,4976.38
3047,Daniel Reed,14,female,5685.27
3048,Eddie Gregory,74,female,7715.19
3049,Daniel Miller,56,male,9192.21
3050,Mercedes Scott,75,female,10423.49
3051,Kayla Wright,65,male,10721.77
3052,Bradley Black,34,female,6978.72
3053,Brandon Conrad,30,female,5906.55
3054,Blake Sloan,38,male,8908.76
3055,Kevin Weiss,55,female,6363.97
3056,Lisa Perez,20,female,3644.22
3057,Ann Johnson,62,female,6605.83
3058,Andrew Novak,17,male,10639.51
3059,Amanda Carlson,60,male,3887.73
3060,Paige Bishop,15,male,5312.96
3061,Diana Greene MD,30,female,6891.83
3062,Paul Barnes,72,male,6108.86
3063,Paul Murray,70,female,7406.21
3064,Amber Morris,49,male,8320.85
3065,Kevin Moore,24,male,8933.66
3066,Angel Davis,72,male,4934.73
3067,Erica Meyers,62,female,9248.18
3068,Russell Hoffman,43,male,7146.29
3069,Brian Aguilar,63,female,7929.07
3070,Terri Perez,25,male,4903.68
3071,David Thomas,34,female,3505.83
3072,Michael Turner,31,male,10034.58
3073,Lisa Castro,44,male,6499.29
3074,Alexandra Eaton,67,male,9195.95
3075,Meredith Vega,34,male,7561.07
3076,Tyrone Stone,51,female,7984.1
3077,Amanda Martin,23,male,8327.66
3078,Claudia Roberts,63,male,8906.35
3079,Richard Allen,29,male,7552.49
3080,Keith Booth,41,female,9746.22
3081,Maria Thornton,16,male,4807.72
3082,Katrina Gibbs,26,female,8716.61
3083,Michael Fleming,52,male,5263.05
3084,Tina Cunningham,20,female,5113.11
3085,Dennis Massey,64,female,9840.86
3086,Holly Maxwell,26,female,7356.49
3087,Jamie Scott,66,male,4214.71
3088,Mr. Eric Petty,21,male,4860.69
3089,Lauren Page,22,male,9591.02
3090,Lisa Dorsey,14,female,4787.17
3091,Brianna Smith,39,male,9986.09
3092,Joshua Webb,26,male,9324.35
3093,Scott Ewing,25,female,4329.72
3094,Michelle Rhodes,61,male,8756.31
3095,Derek Rodriguez,18,female,10012.25
3096,Paul Rodriguez,66,male,10696.78
3097,Emily Brooks,37,male,5854.98
3098,William Rowe,49,female,8762.54
3099,Donna Shea,49,male,6645.04
3100,Benjamin Hunt,42,female,7870.78
3101,Rodney Wilkins,71,female,6581.88
3102,Bradley Torres,24,male,4357.89
3103,Tiffany Long,56,female,5339.59
3104,Douglas Newman,67,male,9281.22
3105,William Perez,52,female,8338.57
3106,Thomas Clark,61,female,8440.17
3107,Julie Mathews,75,male,7641.21
3108,Dawn Erickson,43,male,3515.94
3109,Anne Bowman,60,female,10368.68
3110,Dean Bright,65,female,4567.84
3111,Joseph Hall,40,female,10808.29
3112,Adrian Brown,34,male,5643.78
3113,Ricky Gillespie,60,female,8315.79
3114,Taylor Cooley,42,female,10459.39
3115,Susan Garcia,71,male,6673.06
3116,Scott Cortez,51,female,10987.13
3117,Robert Moreno,13,male,4027.67
3118,Anthony Howe,27,female,5261.04
3119,Thomas Terry,66,male,8398.46
3120,Dana Sanchez,38,female,6020.53
3121,Shane Potter,35,male,5347.19
3122,Roberto Ryan,36,male,10207.88
3123,Carrie Williams,30,male,10887.97
3124,Juan Trujillo,40,male,7866.84
3125,Ryan Mills,50,male,10035.24
3126,Maria Adams,27,female,9741.32
3127,Eric Green,57,female,10840.73
3128,Deborah Escobar,26,female,4380.98
3129,Mandy Shaffer,25,male,9237.22
3130,Helen Thompson,37,male,7811.75
3131,Rebecca Johnson,29,female,5510.9
3132,Eugene Brown,44,male,8800.1
3133,Tiffany Jenkins,38,male,7483.74
3134,Zachary Kelly,39,female,6749.47
3135,Megan Kelley,47,female,4055.49
3136,Joseph Park,19,female,5469.41
3137,Logan Young,60,female,9826.32
3138,Leonard Lewis,38,female,7761.57
3139,James Martin,38,female,7979.03
3140,Joann Browning,66,female,4156.36
3141,Justin Henry,25,male,8127.42
3142,Krystal Foster,68,male,4726.59
